id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
63,Một trong những mục tiêu dài hạn của Agribank được nêu trong Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank là gì?,"Xây dựng Agribank hiện đại và hội nhập, hoạt động an toàn, hiệu quả, giữ vững vị trí chủ lực trên thị trường tài chính nông nghiệp, nông thôn",Đẩy mạnh các hoạt động hỗ trợ cộng đồng,"Mở rộng mạng lưới chi nhánh, điểm giao dịch trên toàn quốc",Tăng trưởng doanh thu hàng năm của Agribank,1,Khoản 2 Điều 2 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
64,"Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank góp phần bảo vệ, xây dựng và phát triển yếu tố nào của Agribank?",Nguồn nhân lực chất lượng cao,"Văn hóa doanh nghiệp, văn hóa kinh doanh",Các chiến lược đầu tư dài hạn,Quan hệ đối tác với các ngân hàng quốc tế,2,Khoản 2 Điều 2 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
65,Một trong những yêu cầu về tính tuân thủ đối với cán bộ Agribank trong Quy định Chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank là gì?,Chỉ cần nắm vững các quy trình nghiệp vụ cơ bản,"Nắm vững các quy trình, thủ tục, thuần thục các thao tác chuyên môn, nghiệp vụ",Tự do sử dụng thông tin và cơ hội kinh doanh của Agribank để thu lợi cá nhân,Tập trung vào việc đạt được chỉ tiêu kinh doanh mà không cần tuân thủ quy định,2,Điểm b khoản 1 Điều 3 Quy định số 1345/QyĐ-HĐTV-TTh ngày 15/11/2024 Quy định chuẩn mực đạo đức nghề nghiệp và quy tắc ứng xử của cán bộ Agribank
66,"Theo Nội quy lao động Agribank, ""tái phạm"" là gì?",Tái phạm là trường hợp người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật theo quy định của Bộ luật Lao động,Tái phạm là trường hợp người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật,Tái phạm là trường hợp người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà đã được xóa kỷ luật theo quy định của Bộ luật Lao động,Đáp án 2 và 3,1,Theo khoản 11 Điều 2 Nội quy lao động số 429
67,"Theo Nội quy lao động Agribank, tổng số lần khám sức khỏe trong năm đối với lao động nam trên 55 tuổi là:",01 lần,02 lần,03 lần,04 lần,2,Theo khoản 2 Điều 10 Nội quy lao động số 429
68,"Theo Nội quy lao động trong hệ thống Agribank, thông tin bí mật có thể tồn tại dưới các dạng nào? (Chọn đáp án đầy đủ nhất)","Báo cáo, tài liệu.","Văn bản, thư từ, báo cáo, tài liệu, bản vẽ, phim, các dữ liệu, hình ảnh điện tử,… ","Văn bản, bản vẽ, phim.",Hình ảnh điện tử.,2,Theo khoản 2 Điều 18 Nội quy lao động số 429
69,"Theo Nội quy lao động Agribank, khi một người lao động đồng thời có nhiều hành vi vi phạm kỷ luật lao động thì:",Áp dụng nhiều hình thức kỷ luật tương ứng với từng hành vi vi phạm,Chỉ áp dụng hình thức kỷ luật cao nhất tương ứng với hành vi vi phạm nặng nhất,Chỉ áp dụng hình thức kỷ luật nhẹ nhất tương ứng với hành vi vi phạm nhẹ nhất,Đáp án 1 và 2 đều đúng.,2,Theo khoản 3 Điều 49 Nội quy lao động số 429
70,"Trường hợp không thể bố trí ngày nghỉ hàng tuần, người sử dụng lao động phải có trách nhiệm bảo đảm cho người lao động có ít nhất mấy ngày nghỉ (tính bình quân) trong 1 tháng?","Không quy định, tùy thuộc vào tình hình kinh doanh",3 ngày,4 ngày,5 ngày,3,Điều 4 NQLĐ 429
71,Hành vi vi phạm nào không áp dụng hình thức xử lý kỷ luật sa thải?,"Có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc","Quấy rối tình dục tại nơi làm việc xúc phạm nghiêm trọng đến danh dự, uy tín, nhân phẩm của người khác hoặc có hành vi quấy rối tình dục tại nơi làm việc đối với 02 người trở lên",Tự ý nghỉ việc 01 ngày làm việc mà không có lý do chính đáng,Người lao động tự ý bỏ việc 05 ngày cộng dồn trong thời hạn 30 ngày ,3,Điều 56 NQLĐ 429
72,Người sử dụng lao động được quyền tạm thời chuyển người lao động làm công việc khác so với hợp đồng lao động khi sắp xếp lại mô hình tổ chức trong thời hạn bao lâu?,Không quá 60 ngày làm việc cộng dồn trong 01 năm,Không quá 50 ngày làm việc cộng dồn trong 01 năm,Không quá 100 ngày làm việc cộng dồn trong 01 năm,Không quá 55 ngày làm việc cộng dồn trong 01 năm ,1,Điều 20 NQLĐ 429
73,"Trong trường hợp cần thiết do nhu cầu hoạt động, kinh doanh hoặc cần phải áp dụng các biện pháp ngăn ngừa, người sử dụng lao động có thể:",Không đồng ý cho người lao động nghỉ hằng năm,thay đổi lịch nghỉ hằng năm của người lao động sau khi tham khảo ý kiến của người lao động và phải thông báo trước cho người lao động biết. ,thay đổi lịch nghỉ hằng năm của người lao động sau khi báo cáo Sở lao động TB&XH địa phương,thay đổi lịch nghỉ hằng năm của người lao động sau khi báo cáo Tổng Giám đốc,2,Điều 4 NQLĐ 429
74,"Theo Nội quy lao động Agribank, người trực tiếp sử dụng lao động là người được giao phụ trách, quản lý một nhóm người lao động, gồm:","Chủ nhiệm Ủy ban, Trưởng khối nghiệp vụ, Trưởng Ban và Trưởng các đơn vị tương đương tại Trụ sở chính","Trưởng phòng của: Đơn vị sự nghiệp, Văn phòng đại diện, Chi nhánh loại I","Giám đốc Chi nhánh loại II; Giám đốc Phòng giao dịch trực thuộc Chi nhánh loại I, loại II",Tất cả các đáp án trên đều đúng,4,Theo khoản 5 Điều 2 Nội quy lao động số 429
75,"Theo Nội quy lao động Agribank, trường hợp nào người lao động chưa nghỉ hằng năm hoặc chưa nghỉ hết số ngày nghỉ hằng năm được người sử dụng lao động thanh toán tiền lương cho những ngày chưa nghỉ?",Nghỉ không hưởng lương,Tạm hoãn Hợp đồng lao động,"Thôi việc, bị mất việc làm ",Nghỉ thai sản,3,điểm a khoản 5 Điều 4 Nội quy lao động số 429
76,"Theo Nội quy lao động Agribank, trường hợp trong năm chưa nghỉ hết số ngày được nghỉ thì người quản lý, kiểm soát viên, người lao động được bố trí nghỉ vào:",Quý I năm tiếp theo,Quý  I và II năm tiếp theo,Đến hết 6 tháng năm tiếp theo,Trong năm tiếp theo.,1,điểm b khoản 5 Điều 4 Nội quy lao động số 429
77,"Theo Nội quy lao động Agribank, thẩm quyền phê duyệt trong trường hợp người lao động nghỉ không hưởng lương để đi đào tạo tự túc về chuyên môn nghiệp vụ nhằm mục đích nâng cao trình độ, phục vụ lâu dài cho Agribank là ai?",Tổng Giám đốc phê duyệt đối với trường hợp nghỉ không hưởng lương trong thời hạn từ 12 tháng trở xuống; Chủ tịch HĐTV phê duyệt trong trường hợp nghỉ không hưởng lương trong thời hạn trên 12 tháng,Tổng Giám đốc phê duyệt đối với trường hợp nghỉ không hưởng lương trong thời hạn từ 12 tháng trở lên,Tổng Giám đốc phê duyệt đối với trường hợp nghỉ không hưởng lương trong thời hạn từ 24 tháng trở xuống,Tổng Giám đốc phê duyệt đối với trường hợp nghỉ không hưởng lương trong thời hạn từ 36 tháng trở xuống,1,điểm d khoản 7 Điều 4 Nội quy lao động số 429
78,"Theo Nội quy lao động Agribank, Trường hợp hợp đồng lao động hết hạn trong thời gian lao động nữ mang thai hoặc nuôi con dưới 12 tháng tuổi thì được:", Ưu tiên giao kết hợp đồng lao động mới,Chấm dứt Hợp đồng lao động,Thời gian nghỉ thai sản không được tính vào thời gian thực hiện hợp đồng,Sa thải,1,khoản 3 Điều 11 Nội quy lao động số 429
79,"Theo Nội quy lao động Agribank, Lao động nữ được nghỉ thai sản trước và sau khi sinh con là 06 tháng; thời gian nghỉ trước khi sinh không quá:",01 tháng,02 tháng,03 tháng,06 tháng,2,khoản 1 Điều 12 Nội quy lao động số 429
80,"Theo Nội quy lao động Agribank, tình tiết giảm nhẹ khi xem xét xử lý kỷ luật lao động là gì? (Lựa chọn đáp án đúng nhất)","Người vi phạm chủ động, tự khai báo hành vi vi phạm của mình",Nhanh chóng khắc phục xong hậu quả,"Người có công với cách mạng, con thương binh, liệt sĩ.",Đáp án 1 và 2,4,khoản 4 Điều 49 Nội quy lao động số 429
81,"Theo Nội quy lao động Agribank, tình tiết tăng nặng khi xem xét xử lý kỷ luật lao động là gì? (Lựa chọn đáp án đúng nhất)","Không trung thực, cố tình cản trở, gây khó khăn cho quá trình kiểm tra, kiểm toán nội bộ, xử lý của đơn vị, Agribank và các cơ quan có thẩm quyền","Chây ỳ, tìm cách né tránh khắc phục hậu quả ",Người giữ chức danh chức vụ vi phạm,Tất cả các đáp án trên đều đúng,4,khoản 5 Điều 49 Nội quy lao động số 429
82,"Theo Nội quy lao động Agribank, thiệt hại mức 1 là thiệt hại có giá trị không quá bao nhiêu tháng lương tối thiểu vùng?",05 tháng lương tối thiểu vùng,06 tháng lương tối thiểu vùng,07 tháng lương tối thiểu vùng,10 tháng lương tối thiểu vùng,4,Khoản 13 Điều 2 Nội quy lao động số 429
83,"Theo Nội quy lao động Agribank, người sử dụng lao động không được sử dụng người lao động làm việc vào ban đêm, làm thêm giờ và đi công tác xa trong trường hợp nào sau đây?","Mang thai từ tháng thứ 07 hoặc từ tháng thứ 06 nếu làm việc ở vùng cao, vùng sâu, vùng xa, biên giới, hải đảo","Đang nuôi con dưới 12 tháng tuổi, trừ trường hợp được người lao động đồng ý","Cả đáp án 1, 2",,3,Khoản 1 Điều 11 Nội quy lao động số 429
84,"Theo Nội quy lao động Agribank, lao động nữ trong thời gian nuôi con dưới 12 tháng tuổi được nghỉ bao nhiêu phút mỗi ngày trong thời gian làm việc ?",30 phút,45 phút,60 phút,90 phút,3,Khoản 4 Điều 11 Nội quy lao động số 429
85,"Theo Nội quy lao động Agribank, thiệt hại mức 2 là thiệt hại có giá trị:",trên 05 tháng đến dưới 10 tháng lương tối thiểu vùng,trên 10 tháng đến dưới 15 tháng lương tối thiểu vùng,trên 05 tháng đến dưới 15 tháng lương tối thiểu vùng,trên 10 tháng đến dưới 20 tháng lương tối thiểu vùng,4,Khoản 13 Điều 2 Nội quy lao động số 429
86,"Theo Nội quy lao động Agribank, hành vi nào sau đây có thể bị buộc rời khỏi Trụ sở làm việc:","Gây rối, mất trật tự tại Trụ sở làm việc",Chơi game trong giờ làm việc,Nói xấu người khác trong giờ làm việc,,1,khoản 3 Điều 5 Nội quy lao động số 429
87,"Theo Nội quy lao động Agribank, các hình thức kỷ luật lao động gồm:",Khiển trách; Kéo dài thời hạn nâng lương không quá 6 tháng; Cách chức; Sa thải,Khiển trách; Kéo dài thời hạn nâng lương không quá 6 tháng; Sa thải,Khiển trách; Cách chức; Sa thải,,1,khoản 1 Điều 48 Nội quy lao động số 429
88,"Theo Nội quy lao động Agribank, trường hợp hành vi vi phạm liên quan trực tiếp đến tài chính, tài sản, tiết lộ bí mật công nghệ, bí mật kinh doanh của người sử dụng lao động thì thời hiệu xử lý kỷ luật lao động là bao nhiêu tháng?",6 tháng,12 tháng,18 tháng,24 tháng,2,Khoản 1 Điều 51 Nội quy lao động  429
89,Thời hạn tạm đình chỉ công việc trong trường hợp đặc biệt không được quá bao nhiêu ngày?,90 ngày làm việc,60,60 ngày làm việc,90,4,Khoản 2 Điều 57 Nội quy lao động  429
90,"Theo Nội quy lao động Agribank, thời gian tạm thời chuyển người lao động làm công việc khác so với hợp đồng lao động tối đa không được quá bao nhiêu ngày?",60 ngày làm việc cộng dồn trong 01 năm,90 ngày làm việc cộng dồn trong 01 năm,60 ngày làm việc cộng dồn trong 02 năm,90 ngày làm việc cộng dồn trong 02 năm,1,Theo khoản 1 Điều 20 Nội quy lao động số 429
91,"Theo Nội quy lao động Agribank, thiệt hại có giá trị trên 10 tháng đến dưới 20 tháng lương tối thiểu vùng là thiệt hại mức mấy?",Mức 1.,Mức 2.,Mức 3.,Mức 4.,2,"Khoản 13, Điều 2 Nội quy lao động 429"
92,"Trước khi hết thời hạn nghỉ thai sản theo quy định của Nội quy lao động, lao động nữ có thể trở lại làm việc khi đã nghỉ ít nhất mấy tháng và có báo trước, được người sử dụng lao động đống ý, có xác nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền về việc đi làm sớm không có hại cho sức khỏe của người lao động?",04 tháng.,03 tháng.,05 tháng.,02 tháng.,1,"Khoản 4, Điều 12 Nội quy lao động 429"
93,"Theo Nội quy lao động trong hệ thống Agribank, vi phạm trong việc thực hiện quy trình, thủ tục về công tác tổ chức, mạng lưới gồm hành vi nào?","Không thực hiện hoặc thực hiện không đúng thủ tục pháp lý đối với cơ quan ngoại ngành theo ủy quyền của Agribank về: thay đổi đăng ký kinh doanh, thay đổi mẫu dấu.","Chuyển địa điểm, khai trương hoạt động Chi nhánh, Phòng giao dịch hoặc thực hiện thủ tục pháp lý đối với cơ quan ngoại ngành về công tác mạng lưới khi chưa có Quyết định hoặc ủy quyền của Agribank.","Không thực hiện các thủ tục pháp lý về thay đổi địa điểm, thuê trụ sở, địa điểm hoạt động; gia hạn hợp đồng thuê trụ sở, địa điểm hoạt động theo quy định của pháp luật, Agribank.",Tất cả các đáp án trên.,4,Khoản 7 Điều 41 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
