id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
193,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, phạm vi luân chuyển cán bộ trong hệ thống Agribank bao gồm?",Từ các đơn vị tại Trụ sở chính đến các đơn vị trong hệ thống Agribank và ngược lại,Từ Agribank đến các Công ty," Giữa các đơn vị tại Trụ sở chính, Chi nhánh, Đơn vị sự nghiệp, Văn phòng Đại diện; giữa các bộ phận trong cùng một đơn vị",Tất cả các đáp án trên,4,Khoản 1 điều 7 Quy chế số 389/QC-HĐTV-UBNS ngày  15/5/2024
194,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, chuyển đổi vị trí công tác bao gồm những phương thức nào?",Chuyển đổi nơi làm việc; chuyển đổi phạm vi công việc,Chuyển đổi vị trí công việc/nghiệp vụ chuyên môn tại đơn vị/bộ phận,Tất cả các đáp án trên,,3,Điều 29 Quy chế số 389/QC-HĐTV-UBNS ngày  15/5/2024
195,Theo Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên quy định thời gian nghỉ phép bắt buộc của cán bộ là: (chọn đáp án đúng nhất),Tối thiểu 03 ngày làm việc liên tục trong 01 năm (tính từ ngày 01/01 đến ngày 31/12 hàng năm),Tối thiểu 05 ngày làm việc liên tục trong 01 năm (tính từ ngày 01/01 đến ngày 31/12 hằng năm),Tối thiểu 04 ngày làm việc trong 01 năm (tính từ ngày 01/01 đến ngày 31/12 hàng năm),,2,Điều 36 Quy chế số 389/QC-HĐTV-UBNS ngày  15/5/2024
196,"Theo Quy chế quản lý lao động trong hệ thống Agribank, việc chỉ đạo, hướng dẫn, tổ chức thực hiện và kiểm tra, giám sát việc thực hiện các quy định của pháp luật và Agribank về công tác quản lý lao động trong toàn hệ thống thuộc phân cấp trách nhiệm của ai?",Giám đốc Chi nhánh loại I,Tổng Giám đốc,Chủ tịch Hội đồng thành viên,Hội đồng Thành viên,2,Khoản 4 Điều 39 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
197,"Theo Quy chế quản lý lao động trong hệ thống Agribank, Giám đốc Chi nhánh loại I thực hiện quyền của người sử dụng lao động trong quyết định các hình thức kỷ luật đối với người lao động vi phạm kỷ luật thuộc quyền quản lý KHÔNG bao gồm chức danh nào sau đây?",Phó Giám đốc Chi nhánh loại I ,Nhân viên Phòng kế toán và ngân quỹ,Nhân viên Phòng kế hoạch và quản lý rủi ro,Cả đáp án 1 và 2,1,Khoản 2 Điều 42 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
198,"Theo Quy chế quản lý lao động trong hệ thống Agribank, trình độ ngoại ngữ yêu cầu đối với lao động làm vị trí thủ quỹ, kiểm ngân tại Chi nhánh, Phòng giao dịch là:",Bậc 3 Khung năng lực ngoại ngữ Việt Nam,Tiếng Anh IELTS 4.0,Tiếng Trung HSK cấp 4,Không yêu cầu trình độ ngoại ngữ,4,Phụ lục: Khung năng lực ngoại ngữ Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
199,"Theo Văn bản 1519/HĐQT-LĐTL ngày 11/12/2008, Tổ phó Phòng giao dịch thuộc Chi nhánh loại I có thời gian công tác liên tục từ tháng 3/1988 đến nay, khi nghỉ hưu được nhận mức hỗ trợ chung là bao nhiêu? (biết mức trợ cấp M = 13.000.000đ, hệ số điều chỉnh K = 4)",3.250.000đ,5.200.000đ,52.000.000đ,55.000.000đ,3,Tiết a Điểm 4.3 Khoản 4 Mục I Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
200,"Theo Văn bản 1519/HĐQT-LĐTL ngày 11/12/2008, Tổ phó Phòng giao dịch thuộc Chi nhánh loại II có thời gian công tác liên tục từ tháng 12/1987 đến nay, khi nghỉ hưu được nhận mức hỗ trợ chung là bao nhiêu? (biết mức trợ cấp M = 13.000.000đ, hệ số điều chỉnh K = 4)",3.250.000đ,5.200.000đ,52.000.000đ,Nhiều hơn 60.000.000đ,3,Tiết a Điểm 4.3 Khoản 4 Mục I Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
201,"Theo Văn bản số 8386/NHNo-TCTL ngày 27/9/2021, người thử việc được hưởng tối thiểu bao nhiêu% so với mức lương khởi điểm áp dụng đối với công việc đảm nhiệm?",75%,85%,90%,95%,2,Mục 2.4 Văn bản số 8386/NHNo-TCTL ngày 27/9/2021
202,Thù lao theo hiệu quả công việc của Giám đốc Chi nhánh hạng 1 gồm mấy bậc? (Bảng B1 Quyết định số 703/QĐ-HĐTV-TCTL ngày 31/7/2017),2 bậc,3 bậc,4 bậc,5 bậc,2,Bảng B1 QĐ số 703/QĐ-HĐTV-TCTL ngày 31/7/2017
203,"Theo quy chế quản lý lao động trong hệ thống Agribank, cấp có thẩm quyền quyết định xếp loại lao động đối với chức danh Trưởng phòng Khách hàng doanh nghiệp tại Chi nhánh loại I là:",Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,,3,Khoản 8 Điều 42 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
204,"Theo Văn bản số 8386/NHNo-TCTL ngày 27/9/2021, thời gian thử việc đối với chức danh nghề nghiệp cần trình độ trung cấp, công nhân kỹ thuật, nhân viên nghiệp vụ là:",10 ngày,20 ngày,30 ngày,Không quá 30 ngày,4,Khoản 2.3 Mục 2 Văn bản số 8386/NHNo-TCTL ngày 27/9/2021
205,"Tính lương cơ bản tháng 12/2024 của ông A, cán bộ Kế toán chi nhánh thuộc địa bàn vùng 1, biết: Ông A hiện hưởng lương cơ bản bậc 6/6, hệ số 2,25, hệ số mức độ hoàn thành công việc là 1,0, ông C đi làm thực tế 20 ngày, nghỉ phép 02 ngày, ngày công tiêu chuẩn của tháng là 22 ngày?",11.500.000đ,11.000.000đ,12.600.000đ,11.160.000đ,4,"Điều 4 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016
"
206,"Theo Quy chế quản lý lao động trong hệ thống Agribank, cấp có thẩm quyền quyết định xếp loại lao động đối với chức danh Giám đốc Chi nhánh loại II  hạng 2?",Hội đồng thành viên,Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,3,Khoản 5 Điều 39 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
207,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, phiếu giới thiệu quy hoạch hợp lệ là:",Phiếu đánh dấu (X) vào cả hai ô “Đồng ý” và “Không đồng ý” đối với một nhân sự nguồn giới thiệu quy hoạch,Phiếu đánh dấu (X) vào vị trí không xác định được ý kiến đồng ý hay không đồng ý đối với một nhân sự nguồn giới thiệu quy hoạch (tính phiếu không hợp lệ đối với nhân sự tương ứng),Phiếu không do ban tổ chức phát ra,"Là phiếu do ban tổ chức phát ra, được đánh dấu (X) vào 1 trong 2 ô “Đồng ý” hoặc “Không đồng ý” hoặc là phiếu trắng (phiếu không đánh dấu cả hai ô “Đồng ý” và “Không đồng ý”) đối với một nhân sự nguồn giới thiệu quy hoạch (tính phiếu hợp lệ đối với nhân sự tương ứng)",4,"Khoản 3, Điều 13 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023"
208,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, phiếu giới thiệu quy hoạch không hợp lệ là:",Phiếu trắng (phiếu không đánh dấu cả hai ô “Đồng ý” và “Không đồng ý”),Phiếu do ban tổ chức phát ra,"Phiếu đánh dấu (X) vào 1 trong 2 ô ""Đồng ý"" hoặc ""Không đồng ý""",- Phiếu đánh dấu (X) vào cả hai ô “Đồng ý” và “Không đồng ý” đối với một nhân sự nguồn giới thiệu quy hoạch; hoặc đánh dấu (X) vào vị trí không xác định được ý kiến đồng ý hay không đồng ý đối với một nhân sự nguồn giới thiệu quy hoạch (tính phiếu không hợp lệ đối với nhân sự tương ứng),4,"Khoản 3, Điều 13 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023"
209,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, thời điểm có thể bắt đầu thực hiện quy trình bổ nhiệm vào chức danh quy hoạch đối với nhân sự được phê duyệt quy hoạch ngày 01/03/2025 kể từ ngày?",01/03/2025,01/04/2025,28/04/2025,01/06/2025,4,Khoản 4 Điều 4 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
210,"Theo Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023 của Hội đồng thành viên, thời điểm có thể bắt đầu thực hiện quy trình bổ nhiệm vào chức danh quy hoạch đối với nhân sự được phê duyệt quy hoạch ngày 01/09/2025 kể từ ngày:",01/09/2025,01/10/2025,15/10/2025,01/12/2025,4,Khoản 4 Điều 4 Quy chế số 269/QC-HĐTV-UBNS ngày 28/4/2023
211,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, nhân sự có tỷ lệ phiếu tín nhiệm tại các hội nghị đạt bao nhiêu phần trăm trở lên thì đủ điều kiện xem xét bổ nhiệm lại?",Từ 35%,Trên 50%,Từ 40%,Từ 45%,2,Khoản 5 Điều 22 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
212,"Theo quy định tại Thông tư 32/2024/TT-NHNN, việc thay đổi tên Phòng giao dịch thuộc thẩm quyền của:",Thống đốc NHNN,"Giám đốc NHNN chi nhánh tỉnh, thành phố trực thuộc trung ương",Ngân hàng thương mại,,3,khoản 1 Điều 17 Thông tư 32/2024/TT-NHNN
213,"Theo Quy chế số 414/QĐ-HĐTV-UBNS  ngày 31/5/2019 của Hội đồng thành viên về Người quản lý, người lao động Agribank đi công tác, học tập tại nước ngoài, cấp có thẩm quyền quyết định thành lập các đoàn đi nước ngoài do Giám đốc Chi nhánh loại I làm Trưởng đoàn là:",Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Chủ nhiệm Ủy ban Nhân sự,Giám đốc Chi nhánh loại I,2,Khoản 2 Điều 4 Quy chế số 414/QĐ-HĐTV-UBNS ngày 31/5/2019
214,"Theo Quy chế Quản lý lao động trong hệ thống Agribank, các trường hợp nào sau đây được tạm hoãn thực hiện hợp đồng lao động?","Người lao động thực hiện nghĩa vụ quân sự, nghĩa vụ tham gia dân quân tự vệ","Người lao động phải chấp hành quyết định áp dụng biện pháp đưa vào trường giáo dưỡng, cơ sở cai nghiện bắt buộc hoặc cơ sở giáo dục bắt buộc",Người lao động được bổ nhiệm làm người đại diện Agribank trực tiếp tại các Công ty con do Agribank nắm giữ 100% vốn điều lệ và giữ chức danh chuyên trách tại Công ty con,Tất cả các đáp án trên,4,Khoản 1 Điều 19 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
215,"Tính tổng tiền lương V1, V2 tháng 12/2024 của bà N, cán bộ kế toán Chi nhánh thuộc địa bàn vùng III (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024  của Chính phủ), biết: Bà N hiện hưởng lương V1 bậc 1/6, hệ số 1,4 và lương V2 bậc 1/3, hệ số 4,53; Hệ số mức độ hoàn thành công việc là 1 và đi làm 20/22 ngày công; Giá trị 1 hệ số V2 là 1.000.000đ?", 9.030.909đ , 9.060.000đ , 9.040.000đ , 9.050.000đ ,1,"Điều 4, 5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016,Quyết định số 703/QĐ-HĐTV-TCTL ngày 31/7/2017"
216,"Theo Quy chế quản lý lao động trong hệ thống Agribank, Hội đồng kỷ luật lao động tại Chi nhánh loại I, Đơn vị sự nghiệp, Văn phòng đại diện có trách nhiệm xem xét, kết luật các hình thức kỷ luật đối với:",Người lao động vi phạm thuộc thẩm quyền quản lý của Người đứng đầu đơn vị,"Phó Giám đốc Chi nhánh loại I, hạng 1 vi phạm kỷ luật","Giám đốc Chi nhánh loại 1, hạng 1 vi phạm kỷ luật",,1," Khoản 3, Điều 30 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021"
217,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, để đảm bảo an toàn hoạt động kinh doanh, cấp có thẩm quyền xem xét thay thế kịp thời không chờ hết thời hạn giữ chức vụ và bố trí công tác khác đối với nhân sự trong trường hợp nào?",Hai năm xếp loại không hoàn thành nhiệm vụ trong nhiệm kỳ giữ chức vụ,Hai năm xếp loại hoàn thành tốt nhiệm vụ trong nhiệm kỳ giữ chức vụ,Hai năm xếp loại hoàn thành xuất sắc nhiệm vụ trong nhiệm kỳ giữ chức vụ,,1,Khoản 1 điều 32 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
218,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, ""Công tác nhân sự"" KHÔNG bao gồm nội dung nào sau đây?",Tuyển dụng,Xử lý kỷ luật,Quy hoạch,Tất cả các đáp án trên,4,Khoản 2 Điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
219,"Theo Quy chế quản lý lao động trong hệ thống Agribank, người lao động ký hợp đồng lao động với Agribank kể từ năm 2022, có chứng chỉ tiếng Anh thực hành trình độ A, B, C có đủ điều kiện trình độ ngoại ngữ của Agribank không?","Có, được công nhận tương đương với trình độ A1, A2, B1 thuộc khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam","Không, cần bổ sung chứng chỉ phù hợp theo Khung năng lực ngoại ngữ đối với người lao động Agribank",,,2,Phụ lục: Khung năng lực ngoại ngữ Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
220,"Theo Quy chế quản lý lao động trong hệ thống Agribank, trình độ ngoại ngữ yêu cầu đối với Phó Giám đốc Chi nhánh loại II là: (chọn đáp án đúng nhất)",Bậc 2 Khung năng lực ngoại ngữ Việt Nam,Tiếng Anh TOEIC 400,Tiếng Anh CEFR A2,Tất cả các đáp án trên đều đúng,4,Phụ lục: Khung năng lực ngoại ngữ Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
221,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Trưởng phòng tại Chi nhánh loại I tương đương chức danh nào?",Giám đốc Phòng giao dịch xếp hạng 1 phụ thuộc Hội sở Chi nhánh loại I (nếu có),Trưởng phòng tại Chi nhánh loại II,Phó Giám đốc Chi nhánh loại II,,1,Phụ lục I Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
222,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, ""Tập thể lãnh đạo bộ phận"" bao gồm:",Ban lãnh đạo đơn vị và cấp ủy cùng cấp,"Cấp trưởng, cấp phó bộ phận và cấp ủy cùng cấp (nếu có)",Tất cả các đáp án trên,,2,Khoản 14 điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
223,"Theo Quy chế quản lý lao động trong hệ thống Agribank, người sử dụng lao động là:",Agribank,Thành viên Hội đồng Thành viên,Phó Tổng Giám đốc,Giám đốc Chi nhánh loại I,1,Khoản 1 Điều 2 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
224,"Theo Quy chế quản lý lao động trong hệ thống Agribank, Hội đồng tuyển dụng làm việc theo nguyên tắc nào?","Nguyên tắc tập thể, quyết định theo đa số",Nguyên tắc tập trung dân chủ,"Nguyên tắc công bằng, minh bạch, công khai, dân chủ",Tất cả các đáp án trên,1,Khoản 4 Điều 15 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
225,"Theo Quy chế quản lý lao động trong hệ thống Agribank, việc quyết định chiến lược phát triển nguồn nhân lực; chế độ, chính sách liên quan đến người lao động; kế hoạch và chính sách tuyển dụng hàng năm thuộc phân cấp trách nhiệm của ai?",Hội đồng Thành viên,Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,1,Khoản 2 Điều 37 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
226,"Theo Quy chế quản lý lao động trong hệ thống Agribank, việc xây dựng hệ thống cơ chế, kế hoạch tuyển dụng, xác định vị trí, tiêu chuẩn chức danh công việc, định mức lao động trình cấp có thẩm quyền phê duyệt đảm bảo quyền lợi đối với người lao động thuộc phân cấp trách nhiệm của ai?",Hội đồng Thành viên,Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,3,Khoản 3 Điều 39 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
227,"Theo Quy chế quản lý lao động trong hệ thống Agribank, việc tổ chức thực hiện công tác tuyển dụng lao động theo chính sách và kế hoạch tuyển dụng hằng năm của Agribank thuộc phân cấp trách nhiệm của ai?",Giám đốc Chi nhánh loại I,Tổng Giám đốc,Chủ tịch Hội đồng thành viên,Hội đồng Thành viên,2,Khoản 9 Điều 39 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
228,Tuổi nghỉ hưu của người lao động trong điều kiện lao động bình thường được điều chỉnh theo lộ trình cho đến khi:,Đủ 62 tuổi đối với lao động nam vào năm 2028 và đủ 60 tuổi đối với lao động nữ vào năm 2035,Đủ 63 tuổi đối với lao động nam vào năm 2028 và đủ 60 tuổi đối với lao động nữ vào năm 2035,Đủ 64 tuổi đối với lao động nam vào năm 2028 và đủ 60 tuổi đối với lao động nữ vào năm 2035,Đủ 65 tuổi đối với lao động nam vào năm 2028 và đủ 62 tuổi đối với lao động nữ vào năm 2035,1,"Điểm b, Khoản 1,  Điều 25 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021"
229,"Theo Quy chế quản lý lao động trong hệ thống Agribank, một vụ việc có nhiều người lao động vi phạm kỷ luật gồm: người lao động thuộc diện HĐTV, Tổng Giám đốc quản lý; người lao động thuộc diện Giám đốc Chi nhánh loại I quản lý. Hỏi Hội đồng kỷ luật nào sau đây có thể xem xét, kết luận các hình thức kỷ luật của tất cả người vi phạm trong vụ việc đó?",Hội đồng kỷ luật lao động tại Chi nhánh,Hội đồng kỷ luật lao động Trụ sở chính,Hội đồng kỷ luật lao động Agribank,,3,"Điểm a, Khoản 7 Điều 30 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021"
230,"Theo Quy chế quản lý lao động trong hệ thống Agribank, không thực hiện xếp loại đối với người lao động có thời gian công tác trong năm tại Agribank bao nhiêu tháng?",Dưới 9 tháng,Dưới 8 tháng,Dưới 7 tháng,"Dưới 6 tháng (trừ trường hợp người lao động nghỉ thai sản, nghỉ hưu)",4, Khoản 2 Điều 36 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
231,Lao động chuyên môn nghiệp vụ là lao động thực hiện các nghiệp vụ chuyên môn thuộc nội dung hoạt động của Agribank bao gồm: (chọn đáp án đúng nhất),"Tín dụng, kế toán, pháp chế, thanh toán, kế hoạch","Thủ quỹ, kiểm ngân…",Tất cả các đáp án trên,,3,Khoản 1 Điều 8 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
232,"Theo Quy chế quản lý lao động trong hệ thống Agribank, trình độ ngoại ngữ yêu cầu đối với người lao động làm nghiệp vụ thanh toán quốc tế tại Chi nhánh là: (chọn đáp án đúng nhất)",Tiếng Anh IELTS 5.0,Tiếng Anh TOEIC 600,Tiếng Trung HSK cấp 4,Tất cả các đáp án trên đều đúng,4,"Mục B, Phụ lục: Khung năng lực ngoại ngữ Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021"
233,"Theo Quy chế quản lý lao động trong hệ thống Agribank, một số hình thức đào tạo người lao động phải đền bù chi phí đào tạo khi đơn phương chấm dứt hợp đồng lao động trước thời hạn cam kết; việc đền bù chi phí đào tạo thực hiện theo:",Nguyện vọng của người lao động,Chi phí tham gia đào tạo của người lao động và mức lương của người lao động trong thời gian tham gia đào tạo,Thỏa thuận giữa người sử dụng lao động và người lao động trước khi người lao động tham gia khóa đào tạo,,3,Khoản 2 Điều 26 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
234,"Theo Quy chế quản lý lao động trong hệ thống Agribank, công tác quản lý lao động gồm những nội dung nào sau đây? (chọn đáp án đúng nhất)","Công tác kế hoạch lao động; Tuyển dụng, sắp xếp, bố trí lao động","Tổ chức thực hiện, kiểm tra, giám sát hệ thống cơ chế quyền và nghĩa vụ của người lao động, người sử dụng lao động; Nhận xét, đánh giá xếp loại người lao động","Khen thưởng, xử lý kỷ luật, trách nhiệm vật chất",Tất cả các đáp án trên,4, Điều 4 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
235,"Theo Quy chế quản lý lao động trong hệ thống Agribank, các biện pháp quản lý lao động gồm? (chọn đáp án đúng nhất)","Biện pháp giáo dục, thuyết phục",Biện pháp kinh tế,Biện pháp mệnh lệnh; Biện pháp pháp lý,Tất cả các đáp án trên,4, Điều 5 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
236,Mức hỗ trợ đối với trường hợp chấm dứt hợp đồng lao động do người lao động chết theo Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008 là:,01 tháng lương V1 cho mỗi năm công tác tại Agribank tính đến thời điểm chấm dứt hợp đồng lao động,02 tháng lương V1 cho mỗi năm công tác tại Agribank tính đến thời điểm chấm dứt hợp đồng lao động,03 tháng lương V1 cho mỗi năm công tác tại Agribank tính đến thời điểm chấm dứt hợp đồng lao động,Không có chế độ hỗ trợ với trường hợp này,1,Điểm 3.3 Khoản 3 Mục II Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
237,"Theo Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008, người lao động đủ điều kiện nghỉ hưu trước tuổi có thể nhận thêm hỗ trợ nào khác của Agribank ngoài mức hỗ trợ chung theo quy định về chế độ đối với cán bộ Agribank nghỉ hưu, chấm dứt hợp đồng lao động không?",Chỉ có mức hỗ trợ chung giống với các trường hợp nghỉ hưu đủ tuổi,Hỗ trợ thêm mỗi năm nghỉ trước tuổi (tối đa 10 năm) 01 tháng lương V1 tại thời điểm nghỉ hưu,Hỗ trợ thêm mỗi năm nghỉ trước tuổi (tối đa 10 năm) 02 tháng lương V1 tại thời điểm nghỉ hưu,Hỗ trợ thêm mỗi năm nghỉ trước tuổi (tối đa 10 năm) 03 tháng lương V1 tại thời điểm nghỉ hưu,4,Tiết b Điểm 4.3 Khoản 4 Mục I Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
238,Ông A bị suy giảm khả năng lao động 70% nên đã chấm dứt hợp đồng lao động tại Agribank và hưởng trợ cấp BHXH một lần. Vậy ông A có đủ điều kiện hưởng chế độ hỗ trợ của Agribank về chấm dứt hợp đồng lao động theo Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008 không?,Hoàn toàn đủ điều kiện,Đủ điều kiện nếu ông A có thời gian đóng BHXH dưới 20 năm,Đủ điều kiện nếu ông A có thời gian đóng BHXH từ đủ 20 năm trở lên,Không đủ điều kiện do tỉ lệ suy giảm khả năng lao động của ông A chưa đủ 81%,2,Tiết a Điểm 2.1 Khoản 2 Mục II Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
239,Ông B (48 tuổi) chấm dứt hợp đồng lao động tại Agribank để bảo lưu thời gian đóng BHXH. Ông B cần có các điều kiện gì để được hưởng chế độ hỗ trợ của Agribank khi chấm dứt hợp đồng lao động (theo Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008)?,Đủ 20 năm đóng BHXH trở lên,Bị suy giảm khả năng lao động từ 61% trở lên,Tất cả các đáp án trên,,3,Tiết a Điểm 2.2 Khoản 2 Mục II Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
240,Ông C (56 tuổi) chấm dứt hợp đồng lao động tại Agribank để bảo lưu thời gian đóng BHXH. Ông C cần có các điều kiện gì để được hưởng chế độ hỗ trợ của Agribank khi chấm dứt hợp đồng lao động (theo Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008)?,Đủ 20 năm đóng BHXH trở lên,Bị suy giảm khả năng lao động từ 61% trở lên,Tất cả các đáp án trên,,1,Tiết b Điểm 2.2 Khoản 2 Mục II Phần B Văn bản số 1519/HĐQT-LĐTL ngày 11/12/2008
