id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
145,"Nghị Định 24/2018/NĐ-CP ngày 27/02/2018, Thời hiệu khiếu nại về lao động lần đầu là:","90 ngày, kể từ ngày người khiếu nại nhận được hoặc biết được quyết định, hành vi của người sử dụng lao động bị khiếu nại","120 ngày, kể từ ngày người khiếu nại nhận được hoặc biết được quyết định, hành vi của người sử dụng lao động bị khiếu nại","180 ngày, kể từ ngày người khiếu nại nhận được hoặc biết được quyết định, hành vi của người sử dụng lao động bị khiếu nại","60 ngày, kể từ ngày người khiếu nại nhận được hoặc biết được quyết định, hành vi của người sử dụng lao động bị khiếu nại",3,Điều 7 Nghị Định 24/2018/NĐ-CP ngày 27/02/2018
146,"Nghị Định 24/2018/NĐ-CP ngày 27/02/2018, Thời hạn thụ lý giải quyết khiếu nại về lao động lần đầu là:","Trong thời hạn 07 ngày làm việc, kể từ ngày nhận được khiếu nại thuộc phạm vi, thẩm quyền giải quyết","Trong thời hạn 10 ngày làm việc, kể từ ngày nhận được khiếu nại thuộc phạm vi, thẩm quyền giải quyết","Trong thời hạn 15 ngày làm việc, kể từ ngày nhận được khiếu nại thuộc phạm vi, thẩm quyền giải quyết","Trong thời hạn 20 ngày làm việc, kể từ ngày nhận được khiếu nại thuộc phạm vi, thẩm quyền giải quyết",1,Khoản 1 Điều 19 NĐ24/2018/NĐ-CP ngày 27/02/2018
147,"Nghị Định 24/2018/NĐ-CP ngày 27/02/2018, Nguời khiếu nại về lao động có quyền rút khiếu nại ở thời điểm nào?",Ở bất cứ thời điểm nào trong quá trình khiếu nại và giải quyết khiếu nại,Trước khi thụ lý giải quyết khiếu nại,Trước khi xác minh khiếu nại,Trước khi người giải quyết khiếu nại ban hành quyết định giải quyết khiếu nại,1,Khoản 1 Điều 8 NĐ 24/2018/NĐ-CP ngày 27/02/2018
148,"Theo Luật Tố cáo 2018, Đối tượng của tố cáo là:","Quyết định hành chính, hành vi hành chính trái pháp luật","Quyết định hành chính, hành vi hành chính xâm phạm lợi ích của cá nhân, cơ quan, tổ chức, xã hội","Hành vi vi phạm pháp luật của bất kỳ cơ quan, tổ chức, cá nhân nào gây thiệt hại hoặc đe dọa gây thiệt hại đến lợi ích của Nhà nước, quyền và lợi ích hợp pháp của cơ quan, tổ chức, cá nhân","  Hành vi vi phạm pháp luật của bất kỳ cá nhân, cơ quan, tổ chức nào ",3,"Khoản 1, Điều 2 Luật Tố cáo 2018"
149,"Theo Luật Tố cáo 2018, chủ thể có quyền tố cáo là:","Cá nhân, cơ quan, tổ chức"," Công dân, cá nhân nước ngoài đang sinh sống, học tập, làm việc tại Việt Nam",Công dân,Cá nhân,4,"Khoản 1, Điều 2 Luật Tố cáo 2018"
150,"Theo Luật Tố cáo 2018, giải quyết tố cáo là việc:","Thụ lý, xác minh, kết luận nội dung tố cáo và trả lời người tố cáo","Thụ lý, xác minh, kết luận nội dung tố cáo và xử lý kết luận nội dung tố cáo của người giải quyết tố cáo","Thụ lý, xác minh, ra quyết định giải quyết tố cáo và xử lý hành vi vi phạm bị tố cáo ","Thụ lý, xác minh nội dung tố cáo, báo cáo kết quả xác minh và xử lý hành vi vi phạm bị tố cáo ",2,"Khoản 7, Điều 2 Luật Tố cáo 2018"
151,"Theo Luật Tố cáo 2018, Thời hạn giải quyết tố cáo là:"," Không quá 30 ngày, kể từ ngày thụ lý tố cáo;","Đối với vụ việc phức tạp thì có thể gia hạn giải quyết tố cáo 1 lần nhung không quá 30 ngày; Đối với vụ việc đặc biệt phức tạp thì có thể gia hạn giải quyết tố cáo  2 lần, mỗi lần không quá 30 ngày","Không quá 60 ngày, kể từ ngày thụ lý tố cáo",Đáp án 1 và 2,4,Điều 30 Luật Tố cáo 2018
152,"Theo Luật Tố cáo 2018, Tố cáo được thực hiện qua các hình thức nào?",Bằng đơn hoặc trình bày trực tiếp,Qua việc ghi âm,Tố cáo qua các băng ghi hình,Qua thư điện tử,1,Điều 22 Luật Tố cáo 2018
153,"Theo Luật Tố cáo 2018, trường hợp người tố cáo trình bày trực tiếp thì trách nhiệm của người tiếp nhận tố cáo là:",Hướng dẫn người tố cáo viết đơn tố cáo hoặc ghi lại nội dung tố cáo bằng văn bản và yêu cầu người tố cáo ký tên hoặc điểm chỉ xác nhận vào văn bản.,Trường hợp nhiều người cùng tố cáo về cùng một nội dung thì người tiếp nhận hướng dẫn người tố cáo cử đại diện viết đơn tố cáo hoặc ghi lại nội dung tố cáo bằng văn bản và yêu cầu những người tố cáo ký tên hoặc điểm chỉ xác nhận vào văn bản,Ghi âm lời tố cáo,Đáp án 1 và 2,4,Khoản 2 Điều 23 Luật Tố cáo 2018
154,"Theo Luật Tố cáo 2018, Người giải quyết tố cáo có quyền nào sau đây?","Yêu cầu người tố cáo đến làm việc, cung cấp thông tin, tài liệu liên quan đến nội dung tố cáo mà người tố cáo có được",Kết luận nội dung tố cáo ," Xử lý kết luận nội dung tố cáo theo thẩm quyền hoặc kiến nghị cơ quan, tổ chức, cá nhân có thẩm quyền xử lý theo quy định của pháp luật",Tất cả các đáp án trên,4,"Điểm a, đ, e Khoản 1 Điều 11 Luật Tố cáo 2018"
155,"Theo Luật Tố cáo 2018, Người giải quyết tố cáo có nghĩa vụ nào sau đây?","Bảo đảm khách quan, trung thực, đúng pháp luật trong việc giải quyết tố cáo;",Áp dụng các biện pháp bảo vệ cần thiết theo thẩm quyền hoặc kiến nghị cơ quan có thẩm quyền áp dụng các biện pháp bảo vệ người tố cáo;,Không tiết lộ thông tin về việc giải quyết tố cáo; bảo đảm quyền và lợi ích hợp pháp của người bị tố cáo khi chưa có kết luận nội dung tố cáo;,Tất cả các đáp án trên,4,"Điểm a, b, c Khoản 2 Điều 11 Luật Tố cáo 2018"
156,"Theo Luật Tố cáo 2018, Người tố cáo có quyền nào sau đây:","Được  bảo đảm bí mật họ, tên, địa chỉ, bút tích và thông tin cá nhân khác","Đề nghị cơ quan, tổ chức, cá nhân có thẩm quyền áp dụng các biện pháp bảo vệ người  tố cáo",Rút tố cáo sau khi người giải quyết tố cáo ra kết luận nội dung tố cáo,Đáp án 1 và 2,4,"Điểm b, đ, e, Khoản 1 Điều 9; Khoản 1 Điều 33  Luật Tố cáo 2018"
157,"Theo Luật Tố cáo 2018, Người tố cáo có nghĩa vụ nào sau đây?","Trình bày trung thực về nội dung tố cáo; cung cấp thông tin, tài liệu liên quan đến nội dung tố cáo mà mình có được",Chịu trách nhiệm trước pháp luật về nội dung tố cáo,Bồi thường thiệt hại do hành vi cố ý tố cáo sai sự thật của mình gây ra,Tất cả các đáp án trên,4,"Điểm b, c, đ, Khoản 2 Điều 9 Luật Tố cáo 2018"
158,"Theo Luật Tố cáo 2018, Người bị tố cáo có quyền nào sau đây?","Được thông báo về nội dung tố cáo, việc gia hạn giải quyết tố cáo, đình chỉ, tạm đình chỉ việc giải quyết tố cáo, tiếp tục giải quyết tố cáo","Được giải trình, đưa ra chứng cứ để chứng minh nội dung tố cáo là không đúng sự thật",Được nhận kết luận nội dung tố cáo,Tất cả các đáp án trên,4,"Điểm a, b, c, Khoản 1 Điều 10 Luật Tố cáo 2018"
159,"Theo Luật Tố cáo 2018, người bị tố cáo có nghĩa vụ nào sau đây?","Giải trình về hành vi bị tố cáo; cung cấp thông tin, tài liệu liên quan khi cơ quan, tổ chức, cá nhân có thẩm quyền yêu cầu;","Chấp hành nghiêm chỉnh quyết định xử lý theo kết luận nội dung tố cáo của cơ quan, tổ chức, cá nhân có thẩm quyền;","Bồi thường thiệt hại, bồi hoàn do hành vi trái pháp luật của mình gây ra;",Tất cả các đáp án trên,4,"Điểm a, b, c, Khoản 1 Điều 10 Luật Tố cáo 2018"
160,"Theo Luật Tố cáo 2018, hành vi bị nghiêm cấm trong tố cáo và giải quyết tố cáo là:","Thiếu trách nhiệm, phân biệt đối xử trong việc giải quyết tố cáo","Cố ý tố cáo sai sự thật; cưỡng ép, lôi kéo,  kích động, dụ dỗ, mua chuộc người khác tố cáo sai sự thật; sử dụng họ, tên của người khác để tố cáo","Lợi dụng quyền tố cáo để tuyên truyền chống Nhà nước, xâm phạm lợi ích của Nhà nước; gây rối an ninh, trật tự công cộng; xuyên tạc, vu khống, xúc phạm danh dự, nhân phẩm, uy tín của người khác",Tất cả các đáp án trên,4,"Khoản 2, Khoản 10, Khoản 12 Điều 8 Luật Tố cáo 2018"
161,"Theo Luật Tố cáo 2018, bảo vệ người tố cáo là việc bảo vệ:",Bí mật thông tin của người tố cáo,"Vị trí công tác, việc làm, tính mạng, sức khỏe, tài sản, danh dự, nhân phẩm của người tố cáo, vợ hoặc chồng, cha đẻ, mẹ đẻ, cha nuôi, mẹ nuôi, con đẻ, con nuôi của người tố cáo","Bố mẹ bên vợ hoặc bên chồng, con đẻ, con nuôi, anh chị em ruột, anh chị em nuôi của người tố cáo",Tất cả các đáp án trên,4,Khoản 1 Điều 47 Luật Tố cáo 2018
162,Theo Luật Tố cáo 2018 Người tố cáo có quyền rút toàn bộ nội dung tố cáo hoặc một phần nội dung tố cáo khi nào?,Bất cứ khi nào trong quá trình tố cáo và giải quyết tố cáo,Trước khi người giải quyết tố cáo ra kết luận nội dung tố cáo,Sau khi người giải quyết tố cáo ra kết luận nội dung tố cáo,Trước khi người giải quyết tố cáo xử lý kết luận nội dung tố cáo,2,Khoản 1 Điều 33 Luật Tố cáo 2018
163,"Theo Luật Tố cáo 2018 và Thông tư 05/2021/TT-TTCP ngày 01/10/2021, Đơn tố cáo không rõ họ tên, địa chỉ người tố cáo,  người xử lý đơn báo cáo người có thẩm quyền để xem xét, quyết định việc kiểm tra phục vụ cho công tác quản lý trong trường hợp nào?",Đơn có nội dung rõ ràng,"Đơn có nội dung tố cáo hành vi tham nhũng, hành vi tội phạm","Đơn có nội dung rõ ràng về người có hành vi vi phạm pháp luật, có tài liệu, chứng cứ cụ thể về hành vi vi phạm pháp luật và có cơ sở để thẩm tra, xác minh",Đơn có nội dung liên quan đến công tác quản lý,3,"Khoản 2 Điều 25 Luật Tố cáo, Điều 18 Thông tư 05/2021/TT-TTCP ngày 01/10/2021"
164,"Theo Thông tư 05/2021/TT-TTCP ngày 01/10/2021, phân loại đơn theo số lượng người khiếu nại, người tố cáo, người kiến nghị, phản ánh, gồm:","Đơn có họ, tên, chữ ký của một người","Đơn có họ, tên, chữ ký của 02 người trở lên;","Đơn có họ, tên, chữ ký của 05 người trở lên",Đáp án 1 và 2,4,Khoản 4 Điều 6 Thông tư 05/2021/TT-TTCP ngày 01/10/2021   
165,"Theo Thông tư 05/2021/TT-TTCP ngày 01/10/2021, phân loại  đơn theo nội dung, gồm:","Đơn khiếu nại; đơn tố cáo; đơn kiến nghị, phản ánh; ",Đơn có nhiều nội dung khác nhau,"Đơn thuộc thẩm quyền và đơn không thuộc thẩm quyền giải quyết của người đứng đầu cơ quan, tổ chức, đơn vị mình",Đáp án 1 và 2,4,Khoản 1 Điều 6 Thông tư 05/2021/TT-TTCP ngày 01/10/2021   
166,"Theo Thông tư 05/2021/TT-TTCP ngày 01/10/2021, thẩm quyền giải quyết của người đứng đầu cơ quan, tổ chức, đơn vị mình, đơn được phân loại như nào?"," Đơn thuộc thẩm quyền giải quyết của người đứng đầu cơ quan, tổ chức, đơn vị mình","Đơn không thuộc thẩm quyền giải quyết của người đứng đầu cơ quan, tổ chức, đơn vị mình","Đơn thuộc thẩm quyền giải quyết của người đứng đầu cơ quan, tổ chức, đơn vị khác",Đáp án 1 và 2,4,Khoản 3 Điều 6 Thông tư 05/2021/TT-TTCP ngày 01/10/2021   
167,"Theo Thông tư 05/2021/TT-TTCP ngày 01/10/2021, Xử lý đơn là việc:","Cơ quan, tổ chức, đơn vị, người có thẩm quyền căn cứ vào nội dung vụ việc được trình bày trong đơn mà phân loại nhằm thụ lý giải quyết đơn thuộc thẩm quyền, hướng dẫn hoặc chuyển đơn đến cơ quan, tổ chức, đơn vị, người có thẩm quyền giải quyết theo quy định của pháp luật","Thụ lý, xác minh, kết luận nội dung đơn và xử lý kết luận nội dung đơn của người giải quyết đơn","Thụ lý, xác minh, ra quyết định giải quyết đơn và xử lý hành vi vi phạm ","Thụ lý, xác minh, kết luận nội dung đơn và trả lời người có đơn",1,Khoản 2 Điều 4 Thông tư 05/2021/TT-TTCP ngày 01/10/2021
168,"Khách hàng Y vay vốn Agribank Chi nhánh K, do không trả được nợ, Chi nhánh K đã thực hiện biện pháp thu hồi nợ theo thoả thuận trong HĐBĐ: thu giữ Tài sản để phát mại. Khách hàng Y đã làm ""Đơn tố cáo” gửi Agribank về việc thu giữ TSBĐ tiền vay. Anh/chị phân loại đơn là:",Đơn khiếu nại,Đơn tố cáo,"Đơn kiến nghị, phản ánh",Đơn có nhiều nội dung,3,"Khoản 1 Điều 2 của Luật Khiếu nại, Luật Tố cáo; khoản 2 Điều 2 Luật tiếp công dân 2013,  Khoản 1 Điều 6 Thông tư 05/2021/TT-TTCP "
169,"Khách hàng H gửi ""Đơn khiếu nại"" về việc Agribank Chi nhánh A không chấp nhận cho gia đình ông được gia hạn nợ, miễn giảm lãi tiền vay, do gia đình gặp hỏa hoạn mất toàn bộ tài sản (có xác nhận của chính quyền địa phương). Anh/chị phân loại đơn là:",Đơn khiếu nại,Đơn tố cáo,"Đơn kiến nghị, phản ánh",Đơn có nhiều nội dung,3,"Khoản 1 Điều 2 của Luật Khiếu nại, Luật Tố cáo; khoản 2 Điều 2 Luật tiếp công dân 2013,  Khoản 1 Điều 6 Thông tư 05/2021/TT-TTCP "
170,"Ông K có đơn báo cho Agribank biết bà M cán bộ phòng KHKD Chi nhánh huyện A có hành vi vi phạm pháp luật (Cố ý nâng khống giá trị tài sản bảo đảm) để cấp tín dụng cho Công ty X  (hiện tại công ty X đã ngừng hoạt động, không còn khả năng trả nợ). Đơn kèm theo tài liệu, chứng cứ cụ thể về hành vi vi phạm. Anh/chị phân loại đơn là:",Đơn khiếu nại,Đơn tố cáo,"Đơn kiến nghị, phản ánh",Đơn có nhiều nội dung,2,"Khoản 1 Điều 2 của Luật Khiếu nại, Luật Tố cáo; Điều 206 Bộ luật hình sự"
171,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, Phạm vi điều chỉnh của Quy định thẩm quyền giải quyết khiếu nại, tố cáo, kiến nghị, phản ánh trong hệ thống Agribank:","Quy định về thẩm quyền trong việc giải quyết khiếu nại, tố cáo, kiến nghị, phản ánh thuộc thẩm quyền giải quyết của Agribank (bao gồm khiếu nại, tố cáo, kiến nghị, phản ánh trong hoạt động của Đảng, Công đoàn, Đoàn thanh niên).","Quy định về thẩm quyền trong việc giải quyết khiếu nại, tố cáo, kiến nghị, phản ánh thuộc thẩm quyền giải quyết của Agribank.","Thẩm quyền giải quyết khiếu nại, tố cáo, kiến nghị, phản ánh trong hoạt động của Đảng, Công đoàn, Đoàn thanh niên được thực hiện theo quy định của tổ chức đó.",Đáp án 2 và 3.,4,Khoản 1 Điều 1 Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
172,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, Đối tượng áp dụng của Quy định thẩm quyền giải quyết khiếu nại, tố cáo, kiến nghị, phản ánh trong hệ thống Agribank là:","Trụ sở chính; Văn phòng đại diện, Đơn vị sự nghiệp, Chi nhánh (loại I, loại II) trong hệ thống Agribank. ","Trụ sở chính; Văn phòng đại diện, Đơn vị sự nghiệp, Chi nhánh (loại I, loại II) trong hệ thống Agribank trong việc giải quyết  khiếu nại, tố cáo, kiến nghị, phản ánh. Quy định này áp dụng với Chi nhánh Agribank ở nước ngoài.","Trụ sở chính; Văn phòng đại diện, Đơn vị sự nghiệp, Chi nhánh (loại I, loại II), Chi nhánh Campuchia trong hệ thống Agribank và các tổ chức, cá nhân có liên quan trong việc giải quyết  khiếu nại, tố cáo, kiến nghị, phản ánh.    ","Trụ sở chính; Văn phòng đại diện, Đơn vị sự nghiệp, Chi nhánh (loại I, loại II) trong hệ thống Agribank và các tổ chức, cá nhân có liên quan trong việc giải quyết  khiếu nại, tố cáo, kiến nghị, phản ánh. Quy định này không áp dụng với Chi nhánh Agribank ở nước ngoài.",4,Khoản 2 Điều 1  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
173,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022,  việc giải quyết khiếu nại về kỷ luật lao động lần đầu thuộc thẩm quyền của:","Người sử dụng lao động, người được người sử dụng lao động ủy quyền ",Chánh Thanh tra Sở Lao động - Thương binh và xã hội ,Người quản lý lao động,Tòa án,1,Khoản 1 Điều 2  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
174,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, Tổng Giám đốc có thẩm quyền giải quyết tố cáo lần đầu đối với hành vi vi phạm của:","Người đứng đầu, cấp phó của người đứng đầu của: đơn vị thành viên Trụ sở chính,  Văn phòng đại diện, Đơn vị sự nghiệp, Chi nhánh loại I;", Người quản lý Công ty con do Agribank nắm giữ 100% vốn điều lệ và người đại diện vốn Agribank tại doanh nghiệp khác,"Người đứng đầu, cấp phó của người đứng đầu Chi nhánh loại II",Đáp án 1 và 2,4,Điểm a Khoản 2 Điều 3  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
175,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, việc giải quyết tố cáo lần đầu đối với hành vi vi phạm của: Đơn vị thành viên Trụ sở chính; Văn phòng đại diện, đơn vị sự nghiệp, Chi nhánh loại I, Công ty con do Agribank nắm giữ 100% vốn điều lệ; Người lao động làm việc tại các đơn vị thành viên Trụ sở chính thuộc thẩm quyền của?",Hội đồng thành viên,Chủ tịch  Hội đồng thành viên,Tổng Giám đốc,Phó Tổng Giám đốc,3,Điểm a Khoản 2 Điều 3  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
176,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, thời điểm, thời gian thực hiện chấm điểm xếp hạng rủi ro là:","Việc chấm điểm, xếp hạng rủi ro được thực hiện định kỳ hàng năm theo số liệu, dữ liệu đến 30/9 của năm chấm điểm. Kết quả chấm điểm, đánh giá và xếp hạng rủi ro của chi nhánh hoàn thành trước 20/11 để làm cơ sở xây dựng kế hoạch giám sát và thực hiện giám sát thường xuyên.","Việc chấm điểm, xếp hạng rủi ro được thực hiện định kỳ hàng năm.  Kết quả chấm điểm, đánh giá và xếp hạng rủi ro của chi nhánh hoàn thành trước 20/11 để làm cơ sở xây dựng kế hoạch giám sát và thực hiện giám sát thường xuyên.","Việc chấm điểm, xếp hạng rủi ro được thực hiện định kỳ hàng năm theo số liệu, dữ liệu đến 30/9 của năm chấm điểm. Kết quả chấm điểm, đánh giá và xếp hạng rủi ro của chi nhánh hoàn thành trước 31/12.","Việc chấm điểm, xếp hạng rủi ro được thực hiện định kỳ hàng năm theo số liệu, dữ liệu đến 30/9 của năm chấm điểm. Kết quả chấm điểm, đánh giá và xếp hạng rủi ro của chi nhánh hoàn thành trước 15/11.",1,Theo Khoản 4 Điều 8 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
177,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung giám sát kết quả hoạt động kinh doanh về chỉ tiêu hiệu quả hoạt động bao gồm các chỉ tiêu nào?",Dư nợ bình quân/cán bộ; Nguồn vốn huy động bình quân/cán bộ; Quỹ thu nhập bình quân/cán bộ.,Nguồn vốn huy động bình quân/cán bộ; Quỹ thu nhập bình quân/cán bộ.,Quỹ thu nhập bình quân/cán bộ; Dư nợ bình quân/cán bộ.,Quỹ thu nhập bình quân/cán bộ; Dư nợ bình quân/cán bộ; Thu nợ XLRR.,1,Theo Khoản 2 Điều 22 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
178,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung giám sát công tác kiểm tra, kiểm soát nội bộ tại chi nhánh gồm:","Xây dựng và tổ chức triển khai thực hiện kế hoạch kiểm tra, giám sát theo quy định của Agribank.","Công tác tiếp nhận, phân loại và giải quyết đơn thư, khiếu nại và xử lý vụ việc phát sinh.","Công tác phòng chống tham nhũng, phòng chống rửa tiền, phòng chống tội phạm ngân hàng; Công tác xử lý kỷ luật lao động.",Tất cả các đáp án trên,4,Theo Khoản 1 Điều 24 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
179,"Theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023, Chức năng của phòng Kiểm tra, giám sát nội bộ khu vực thành phố Hà Nội là gì?","Tham nưu, đề xuất Trưởng ban KTGSNB trong việc xây dựng kế hoạch kiểm tra, giám sát thường xuyên; giám sát và phối hợp thực hiện kế hoạch kiểm tra, giám sát việc tuân thủ các quy định của pháp luật, của Agribank nhằm phát hiện, cảnh báo và ngăn chặn kịp thời những tồn tại, sai sót, vi phạm, đặc biệt trong công tác tín dụng.","Đề xuất các giải pháp khắc phục và hình thức xử lý phù hợp với những tồn tại, sai sót, vi phạm, nâng cao hiệu quả hoạt động kinh doanh và công tác quản lý, điều hành của Agribank đối với chi nhánh được giao phụ trách.","Tổ chức trực tiếp giám sát, kiểm tra việc triển khai thực hiện công tác tự kiểm tra, đánh giá kiểm soát nội bộ, đưa ra những kiến nghị nhằm cải tiến, hoàn thiện, nâng cao hiệu quả của quy định nội bộ về kiểm tra, giám sát tại các chi nhánh.",Tất cả các đáp án trên,4,Điều 1 phần thứ I phụ lục ban hành kèm theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023
180,"Theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023, cơ cấu tổ chức  phòng Kiểm tra, giám sát nội bộ khu vực thành phố Hà Nội gồm: ","Có 01 Trưởng phòng, tối đa 05 Phó Trưởng phòng và các kiểm tra viên.","Có 01 Trưởng phòng, tối đa 04 Phó Trưởng phòng và các kiểm tra viên.","Có 01 Trưởng phòng, tối đa 03 Phó Trưởng phòng và các kiểm tra viên.","Có 01 Trưởng phòng, tối đa 02 Phó Trưởng phòng và các kiểm tra viên.",1,Điều 4 phần thứ I phụ lục ban hành kèm theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023
181,"Theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023, nguyên tắc hoạt động của phòng Kiểm tra, giám sát nội bộ khu vực thành phố Hà Nội là gì? ",Tính độc lập; Tính chuyên nghiệp.,Tính khách quan.,Tính tuân thủ.,Tất cả các đáp án trên,4,Điều 3 phần thứ I phụ lục ban hành kèm theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023
182,"Theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023, tính độc lập trong nguyên tắc hoạt động của Phòng Kiểm tra, giám sát nội bộ khu vực thành phố Hà Nội bao gồm:","Phòng KTGSNB TP Hà Nội được tổ chức và hoạt động độc lập, không chịu sự can thiệp khi thực hiện kiểm tra, giám sát và báo cáo kết quả kiểm tra, giám sát theo quy định.",Các kiểm tra viên không đồng thời đảm nhận các công việc khác của Ban KTGSNB và các công việc thuộc đối tượng kiểm tra.,Cả 1 và 2.,,3,"Khoản 1, Điều 3 phần thứ I phụ lục ban hành kèm theo Quyết định 797/QĐ-HĐTV-TCNS ngày 26/10/2023"
183,"Theo QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023, đối với khoản vay vượt thẩm quyền của Giám đốc Agribank nơi cho vay,  báo cáo cơ cấu nợ được thực hiện khi nào?","Agribank nơi cho vay báo cáo nơi phê duyệt vượt thẩm quyền ngay sau khi điều chỉnh kỳ hạn trả nợ, gia hạn nợ giữ nguyên nhóm nợ.","Agribank nơi cho vay báo cáo nơi phê duyệt vượt thẩm quyền trước khi điều chỉnh kỳ hạn trả nợ, gia hạn nợ giữ nguyên nhóm nợ.","Agribank nơi cho vay báo cáo  sau khi điều chỉnh kỳ hạn trả nợ, gia hạn nợ giữ nguyên nhóm nợ chấm nhất sau 5 ngày làm việc.","Agribank nơi cho vay báo cáo sau khi điều chỉnh kỳ hạn trả nợ, gia hạn nợ giữ nguyên nhóm nợ.",1,Theo tiết a khoản 2 Điều 67 QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023
184,"Theo QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023, đối với khoản vay vượt thẩm quyền của Giám đốc Agribank nơi cho vay, báo cáo kết quả rà soát, đánh giá hạn mức được thực hiện khi nào?","Định kỳ hàng quý vào ngày 05 của tháng đầu quý tiếp theo: Agribank nơi cho vay báo cáo kết quả rà soát, đánh giá hạn mức gửi Agribank nơi phê duyệt vượt thẩm quyền và thông báo cho Phòng Thẩm định/bộ phận Thẩm định.","Định kỳ hàng quý chậm nhất vào ngày 15 của tháng đầu quý tiếp theo: Agribank nơi cho vay báo cáo kết quả rà soát, đánh giá hạn mức gửi Agribank nơi phê duyệt vượt thẩm quyền và thông báo cho Phòng Thẩm định/bộ phận Thẩm định.","Hàng quý chậm nhất vào ngày 10 của tháng đầu quý tiếp theo: Agribank nơi cho vay báo cáo kết quả rà soát, đánh giá hạn mức gửi Agribank nơi phê duyệt vượt thẩm quyền và thông báo cho Phòng Thẩm định/bộ phận Thẩm định.","Định kỳ hàng quý chậm nhất vào ngày 7 của tháng đầu quý tiếp theo: Agribank nơi cho vay báo cáo kết quả rà soát, đánh giá hạn mức gửi Agribank nơi phê duyệt vượt thẩm quyền. ",2,Theo tiết b khoản 2 Điều 67 QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023
185,"Theo QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023, Ban Thẩm định tổng hợp, báo cáo gửi Tổng Giám đốc, Hội đồng thành viên kết quả rà soát, đánh giá hạn mức trên cơ sở báo cáo rà soát đánh giá hạn mức của Agribank nơi cho vay khi nào?",Định kỳ hàng quý chậm nhất vào ngày 10 của tháng đầu quý tiếp theo.,Định kỳ hàng quý chậm nhất vào ngày 15 của tháng đầu quý tiếp theo.,Định kỳ hàng quý chậm nhất vào ngày 25 của tháng đầu quý tiếp theo.,Định kỳ hàng quý chậm nhất vào ngày 20 của tháng đầu quý tiếp theo.,3,Theo tiết b khoản 2 Điều 67 QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023
186,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, đối với giám sát từ xa, việc thực hiện thu thập thông tin, tài liệu, dữ liệu về nội dung giám sát được thực hiện bởi: ",Người giám sát.,Người kiểm soát. ,Người phê duyệt.,Tất cả các đáp án trên,1,"Khoản 1 Điều 16, Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
187,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, đối với giám sát từ xa, việc phân tích, tổng hợp, lập báo cáo giám sát được thực hiện bởi: ",Người kiểm soát. ,Người giám sát.,Người phê duyệt.,Tất cả các đáp án trên,2,"Khoản 2 Điều 16, Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
